44,1,"B4",5,"B4\P 3","SR_001-Z4-Objects.tif","B4\P 3","SR_001-Z4-Tracks.tif",11938,968
45,1,"B4",5,"B4\P 4","SR_001-Z4-Objects.tif","B4\P 4","SR_001-Z4-Tracks.tif",14244,1069
46,1,"B4",5,"B4\P 5","SR_001-Z4-Objects.tif","B4\P 5","SR_001-Z4-Tracks.tif",38240,2893
47,1,"B4",5,"B4\P 6","SR_001-Z4-Objects.tif","B4\P 6","SR_001-Z4-Tracks.tif",24170,1712
48,1,"B4",5,"B4\P 7","SR_001-Z4-Objects.tif","B4\P 7","SR_001-Z4-Tracks.tif",18649,1502
49,1,"B4",5,"B4\P 8","SR_001-Z4-Objects.tif","B4\P 8","SR_001-Z4-Tracks.tif",41704,3414
50,1,"B4",5,"B4\P 9","SR_001-Z4-Objects.tif","B4\P 9","SR_001-Z4-Tracks.tif",14286,1150
51,1,"B5",6,"B5\P 0","SR_001-Z4-Objects.tif","B5\P 0","SR_001-Z4-Tracks.tif",60184,4147
52,1,"B5",6,"B5\P 1","SR_001-Z4-Objects.tif","B5\P 1","SR_001-Z4-Tracks.tif",48145,3489
53,1,"B5",6,"B5\P 2","SR_001-Z4-Objects.tif","B5\P 2","SR_001-Z4-Tracks.tif",36254,2770
54,1,"B5",6,"B5\P 3","SR_001-Z4-Objects.tif","B5\P 3","SR_001-Z4-Tracks.tif",23244,1888
55,1,"B5",6,"B5\P 4","SR_001-Z4-Objects.tif","B5\P 4","SR_001-Z4-Tracks.tif",16799,1277
56,1,"B5",6,"B5\P 5","SR_001-Z4-Objects.tif","B5\P 5","SR_001-Z4-Tracks.tif",7029,520
57,1,"B5",6,"B5\P 6","SR_001-Z4-Objects.tif","B5\P 6","SR_001-Z4-Tracks.tif",21326,1659
58,1,"B5",6,"B5\P 7","SR_001-Z4-Objects.tif","B5\P 7","SR_001-Z4-Tracks.tif",10306,777
59,1,"B5",6,"B5\P 8","SR_001-Z4-Objects.tif","B5\P 8","SR_001-Z4-Tracks.tif",21319,1756
60,1,"B5",6,"B5\P 9","SR_001-Z4-Objects.tif","B5\P 9","SR_001-Z4-Tracks.tif",19287,1448
61,1,"B8",7,"B8\P 0","SR_001-Z4-Objects.tif","B8\P 0","SR_001-Z4-Tracks.tif",20838,1753
62,1,"B8",7,"B8\P 1","SR_001-Z4-Objects.tif","B8\P 1","SR_001-Z4-Tracks.tif",39902,3105
63,1,"B8",7,"B8\P 2","SR_001-Z4-Objects.tif","B8\P 2","SR_001-Z4-Tracks.tif",7179,518
64,1,"B8",7,"B8\P 3","SR_001-Z4-Objects.tif","B8\P 3","SR_001-Z4-Tracks.tif",32540,2415
65,1,"B8",7,"B8\P 4","SR_001-Z4-Objects.tif","B8\P 4","SR_001-Z4-Tracks.tif",8375,631
66,1,"B8",7,"B8\P 6","SR_001-Z4-Objects.tif","B8\P 6","SR_001-Z4-Tracks.tif",90118,7119
67,1,"B8",7,"B8\P 7","SR_001-Z4-Objects.tif","B8\P 7","SR_001-Z4-Tracks.tif",60409,4743
68,1,"B8",7,"B8\P 8","SR_001-Z4-Objects.tif","B8\P 8","SR_001-Z4-Tracks.tif",55048,4551
69,1,"B8",7,"B8\P 9","SR_001-Z4-Objects.tif","B8\P 9","SR_001-Z4-Tracks.tif",15136,1202
70,1,"B9",8,"B9\P 0","SR_001-Z4-Objects.tif","B9\P 0","SR_001-Z4-Tracks.tif",27317,2347
71,1,"B9",8,"B9\P 1","SR_001-Z4-Objects.tif","B9\P 1","SR_001-Z4-Tracks.tif",9949,741
72,1,"B9",8,"B9\P 2","SR_001-Z4-Objects.tif","B9\P 2","SR_001-Z4-Tracks.tif",65629,4944
73,1,"B9",8,"B9\P 3","SR_001-Z4-Objects.tif","B9\P 3","SR_001-Z4-Tracks.tif",71226,5842
74,1,"B9",8,"B9\P 4","SR_001-Z4-Objects.tif","B9\P 4","SR_001-Z4-Tracks.tif",9333,729
75,1,"B9",8,"B9\P 5","SR_001-Z4-Objects.tif","B9\P 5","SR_001-Z4-Tracks.tif",6620,505
76,1,"B9",8,"B9\P 6","SR_001-Z4-Objects.tif","B9\P 6","SR_001-Z4-Tracks.tif",68136,5850
77,1,"B9",8,"B9\P 7","SR_001-Z4-Objects.tif","B9\P 7","SR_001-Z4-Tracks.tif",22966,1917
78,1,"B9",8,"B9\P 8","SR_001-Z4-Objects.tif","B9\P 8","SR_001-Z4-Tracks.tif",7634,558
79,1,"B9",8,"B9\P 9","SR_001-Z4-Objects.tif","B9\P 9","SR_001-Z4-Tracks.tif",13041,953
80,1,"G5",9,"G5\P 0","SR_001-Z4-Objects.tif","G5\P 0","SR_001-Z4-Tracks.tif",58903,4337
81,1,"G5",9,"G5\P 1","SR_001-Z4-Objects.tif","G5\P 1","SR_001-Z4-Tracks.tif",17616,1275
82,1,"G5",9,"G5\P 2","SR_001-Z4-Objects.tif","G5\P 2","SR_001-Z4-Tracks.tif",19812,1520
83,1,"G5",9,"G5\P 3","SR_001-Z4-Objects.tif","G5\P 3","SR_001-Z4-Tracks.tif",24479,1915
84,1,"G5",9,"G5\P 4","SR_001-Z4-Objects.tif","G5\P 4","SR_001-Z4-Tracks.tif",12099,895
85,1,"G5",9,"G5\P 5","SR_001-Z4-Objects.tif","G5\P 5","SR_001-Z4-Tracks.tif",16400,1224
86,1,"G5",9,"G5\P 6","SR_001-Z4-Objects.tif","G5\P 6","SR_001-Z4-Tracks.tif",41094,3224
87,1,"G5",9,"G5\P 7","SR_001-Z4-Objects.tif","G5\P 7","SR_001-Z4-Tracks.tif",9766,704
88,1,"G5",9,"G5\P 8","SR_001-Z4-Objects.tif","G5\P 8","SR_001-Z4-Tracks.tif",140060,10839
89,1,"G5",9,"G5\P 9","SR_001-Z4-Objects.tif","G5\P 9","SR_001-Z4-Tracks.tif",61814,4725
90,1,"G6",10,"G6\P 0","SR_001-Z4-Objects.tif","G6\P 0","SR_001-Z4-Tracks.tif",12437,755
91,1,"G6",10,"G6\P 1","SR_001-Z4-Objects.tif","G6\P 1","SR_001-Z4-Tracks.tif",26580,1659
92,1,"G6",10,"G6\P 2","SR_001-Z4-Objects.tif","G6\P 2","SR_001-Z4-Tracks.tif",104470,7380
93,1,"G6",10,"G6\P 3","SR_001-Z4-Objects.tif","G6\P 3","SR_001-Z4-Tracks.tif",9576,644
94,1,"G6",10,"G6\P 4","SR_001-Z4-Objects.tif","G6\P 4","SR_001-Z4-Tracks.tif",105660,7852
95,1,"G6",10,"G6\P 5","SR_001-Z4-Objects.tif","G6\P 5","SR_001-Z4-Tracks.tif",43526,2988
96,1,"G6",10,"G6\P 6","SR_001-Z4-Objects.tif","G6\P 6","SR_001-Z4-Tracks.tif",51785,3733
97,1,"G6",10,"G6\P 7","SR_001-Z4-Objects.tif","G6\P 7","SR_001-Z4-Tracks.tif",12003,782
98,1,"G6",10,"G6\P 8","SR_001-Z4-Objects.tif","G6\P 8","SR_001-Z4-Tracks.tif",95390,6212
99,1,"G6",10,"G6\P 9","SR_001-Z4-Objects.tif","G6\P 9","SR_001-Z4-Tracks.tif",30965,2288
100,1,"G7",11,"G7\P 0","SR_001-Z4-Objects.tif","G7\P 0","SR_001-Z4-Tracks.tif",60844,5070
101,1,"G7",11,"G7\P 1","SR_001-Z4-Objects.tif","G7\P 1","SR_001-Z4-Tracks.tif",29708,2370
102,1,"G7",11,"G7\P 2","SR_001-Z4-Objects.tif","G7\P 2","SR_001-Z4-Tracks.tif",25878,2013
103,1,"G7",11,"G7\P 3","SR_001-Z4-Objects.tif","G7\P 3","SR_001-Z4-Tracks.tif",41735,3479
104,1,"G7",11,"G7\P 4","SR_001-Z4-Objects.tif","G7\P 4","SR_001-Z4-Tracks.tif",16177,1293
105,1,"G7",11,"G7\P 5","SR_001-Z4-Objects.tif","G7\P 5","SR_001-Z4-Tracks.tif",17455,1333
106,1,"G7",11,"G7\P 6","SR_001-Z4-Objects.tif","G7\P 6","SR_001-Z4-Tracks.tif",23417,2011
107,1,"G7",11,"G7\P 7","SR_001-Z4-Objects.tif","G7\P 7","SR_001-Z4-Tracks.tif",68468,5613
108,1,"G7",11,"G7\P 8","SR_001-Z4-Objects.tif","G7\P 8","SR_001-Z4-Tracks.tif",18760,1462
109,1,"G7",11,"G7\P 9","SR_001-Z4-Objects.tif","G7\P 9","SR_001-Z4-Tracks.tif",31787,2545
110,1,"G8",12,"G8\P 0","SR_001-Z4-Objects.tif","G8\P 0","SR_001-Z4-Tracks.tif",17775,1405
111,1,"G8",12,"G8\P 1","SR_001-Z4-Objects.tif","G8\P 1","SR_001-Z4-Tracks.tif",20719,1719
112,1,"G8",12,"G8\P 2","SR_001-Z4-Objects.tif","G8\P 2","SR_001-Z4-Tracks.tif",33012,2504
113,1,"G8",12,"G8\P 3","SR_001-Z4-Objects.tif","G8\P 3","SR_001-Z4-Tracks.tif",12305,985
114,1,"G8",12,"G8\P 4","SR_001-Z4-Objects.tif","G8\P 4","SR_001-Z4-Tracks.tif",27769,2286
115,1,"G8",12,"G8\P 5","SR_001-Z4-Objects.tif","G8\P 5","SR_001-Z4-Tracks.tif",34389,2747
116,1,"G8",12,"G8\P 6","SR_001-Z4-Objects.tif","G8\P 6","SR_001-Z4-Tracks.tif",100130,7785
117,1,"G8",12,"G8\P 7","SR_001-Z4-Objects.tif","G8\P 7","SR_001-Z4-Tracks.tif",12691,967
118,1,"G8",12,"G8\P 8","SR_001-Z4-Objects.tif","G8\P 8","SR_001-Z4-Tracks.tif",21261,1792
119,1,"G8",12,"G8\P 9","SR_001-Z4-Objects.tif","G8\P 9","SR_001-Z4-Tracks.tif",23072,1972
